,zip_code,yelp_rating,price_tag,review_count,lat,lng,name,storeid,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Unemployment,city_name,state_name
31,60504,2.5,$,20.0,41.7686,-88.2063,Panda Express,15,38013,34.1,81068,35018,2460,1299,AURORA,IL
32,60504,3.0,$,13.0,41.7558,-88.2113,Panda Express,409,38013,34.1,81068,35018,2460,1299,AURORA,IL
33,60504,2.5,$,54.0,41.7684848,-88.2063498,Chipotle,896,38013,34.1,81068,35018,2460,1299,AURORA,IL
34,60504,3.5,$$,75.0,41.77415,-88.206255,Red Lobster,209,38013,34.1,81068,35018,2460,1299,AURORA,IL
35,98499,2.0,$,83.0,47.1622,-122.5184,Panda Express,16,31234,33.6,41178,24821,7005,1177,LAKEWOOD,WA
36,98499,2.5,$,35.0,47.1619399,-122.5183647,Chipotle,2534,31234,33.6,41178,24821,7005,1177,LAKEWOOD,WA
37,75013,2.5,$,36.0,33.1015,-96.6748,Panda Express,17,40675,37.7,129627,53457,1438,759,ALLEN,TX
38,75013,3.0,$,98.0,33.1029064,-96.6791317,Chipotle,2177,40675,37.7,129627,53457,1438,759,ALLEN,TX
39,91706,2.5,$,133.0,34.0718,-117.9609,Panda Express,18,77342,34.2,62161,18853,10739,2180,BALDWIN PARK,CA
40,91706,2.5,$,58.0,34.0693081,-117.97216090000002,Chipotle,170,77342,34.2,62161,18853,10739,2180,BALDWIN PARK,CA
41,90278,2.5,$,21.0,33.8717,-118.3546,Panda Express,19,40649,39.3,118000,55624,1637,1071,REDONDO BEACH,CA
42,98148,3.0,$,55.0,47.4604,-122.3335,Panda Express,20,11761,36.4,56044,29217,1778,357,SEATTLE,WA
43,95403,3.0,$,45.0,38.4618,-122.7169,Panda Express,21,45355,37.8,73985,35630,4677,1183,SANTA ROSA,CA
44,94621,2.5,$,155.0,37.7401,-122.1986,Panda Express,22,35287,29.4,38591,15973,10057,1276,OAKLAND,CA
45,94621,2.5,$,113.0,37.7379408,-122.1974657,Chipotle,365,35287,29.4,38591,15973,10057,1276,OAKLAND,CA
46,95336,2.0,$,108.0,37.7964,-121.1917,Panda Express,23,47612,36.4,62362,26212,6637,2128,MANTECA,CA
47,95336,2.5,$,171.0,37.7963104,-121.1930173,Chipotle,329,47612,36.4,62362,26212,6637,2128,MANTECA,CA
48,98052,3.0,$,58.0,47.6808,-122.1266,Panda Express,24,67779,34.7,125287,61149,3682,1485,REDMOND,WA
49,98052,2.5,$,44.0,47.6297,-122.141,Panda Express,1303,67779,34.7,125287,61149,3682,1485,REDMOND,WA
50,98052,3.0,$$,177.0,47.6672535,-122.1023643,Chipotle,2520,67779,34.7,125287,61149,3682,1485,REDMOND,WA
51,75040,3.0,$,19.0,32.9645,-96.6444,Panda Express,25,63153,34.1,61517,22455,7135,1841,GARLAND,TX
52,75040,2.5,$,91.0,32.9555281,-96.6168549,Chipotle,2302,63153,34.1,61517,22455,7135,1841,GARLAND,TX
53,85206,2.5,$,39.0,33.4233,-111.7887,Panda Express,26,36901,44.6,50741,29399,4805,964,MESA,AZ
54,85206,2.5,$,7.0,33.3906,-111.6897,Panda Express,317,36901,44.6,50741,29399,4805,964,MESA,AZ
55,85206,2.5,$$,25.0,33.3898773,-111.68393590000002,Chipotle,50,36901,44.6,50741,29399,4805,964,MESA,AZ
56,85206,3.0,$$,102.0,33.39347,-111.698459,Red Lobster,14,36901,44.6,50741,29399,4805,964,MESA,AZ
57,84720,2.5,$,31.0,37.6554,-113.0855,Panda Express,27,21533,26.7,46154,21188,5223,492,CEDAR CITY,UT
58,92075,3.0,$,37.0,32.996,-117.2597,Panda Express,28,12624,45.3,105027,64236,683,239,SOLANA BEACH,CA
59,92025,2.5,$,8.0,33.0705,-117.0649,Panda Express,29,53772,32.4,60042,26004,10315,1352,ESCONDIDO,CA
60,92025,3.5,$,80.0,33.128,-117.0939,Panda Express,342,53772,32.4,60042,26004,10315,1352,ESCONDIDO,CA
61,92025,3.0,$,41.0,33.1036,-117.0745,Panda Express,363,53772,32.4,60042,26004,10315,1352,ESCONDIDO,CA
62,92025,2.5,$,22.0,33.0711084,-117.0662939,Chipotle,244,53772,32.4,60042,26004,10315,1352,ESCONDIDO,CA
63,75028,2.0,$,46.0,33.0131,-97.068,Panda Express,30,46782,39.8,122861,48694,1150,894,FLOWER MOUND,TX
64,75028,3.0,$,19.0,33.0655,-97.0811,Panda Express,456,46782,39.8,122861,48694,1150,894,FLOWER MOUND,TX
65,75028,2.5,$,46.0,33.0698083,-97.0820837,Chipotle,2219,46782,39.8,122861,48694,1150,894,FLOWER MOUND,TX
66,93033,2.0,$,45.0,34.1738,-119.1611,Panda Express,31,83782,30.2,61698,16787,14803,2908,OXNARD,CA
67,90503,3.0,$,154.0,33.8376,-118.3542,Panda Express,32,44908,40.7,90102,43041,3163,922,TORRANCE,CA
68,90503,2.0,$,50.0,33.8324,-118.3476,Panda Express,1044,44908,40.7,90102,43041,3163,922,TORRANCE,CA
69,90503,2.5,$,277.0,33.8349881,-118.3528047,Chipotle,132,44908,40.7,90102,43041,3163,922,TORRANCE,CA
70,90503,2.5,$,65.0,33.8305539,-118.3495695,Chipotle,515,44908,40.7,90102,43041,3163,922,TORRANCE,CA
71,90503,3.0,$$,441.0,33.836236,-118.35645900000002,Red Lobster,77,44908,40.7,90102,43041,3163,922,TORRANCE,CA
72,85704,2.0,$,30.0,32.3058,-111.0097,Panda Express,33,32351,46.4,55891,37092,3253,909,TUCSON,AZ
73,85704,2.5,$,52.0,32.3497,-110.9747,Panda Express,700,32351,46.4,55891,37092,3253,909,TUCSON,AZ
74,85704,3.0,$$,82.0,32.297953,-110.979067,Red Lobster,27,32351,46.4,55891,37092,3253,909,TUCSON,AZ
75,85085,2.5,$,66.0,33.7101,-112.1125,Panda Express,34,22211,34.7,87058,44613,1314,411,PHOENIX,AZ
76,85085,2.5,$,157.0,33.714657,-112.1125722,Chipotle,22,22211,34.7,87058,44613,1314,411,PHOENIX,AZ
77,97140,2.5,$$,34.0,45.3675,-122.839,Panda Express,35,25422,39.0,105388,42914,719,420,SHERWOOD,OR
78,97140,2.5,$,45.0,45.3662559,-122.8359039,Chipotle,2000,25422,39.0,105388,42914,719,420,SHERWOOD,OR
79,60523,2.5,$,10.0,41.7837,-87.9074,Panda Express,36,10136,58.7,103464,81207,468,167,OAK BROOK,IL
80,60523,3.0,$,37.0,41.8484484,-87.9322753,Chipotle,957,10136,58.7,103464,81207,468,167,OAK BROOK,IL
81,60045,2.5,$,7.0,42.2531,-87.9008,Panda Express,37,21131,46.6,171913,95317,484,457,LAKE FOREST,IL
82,60115,2.0,,4.0,41.9007,-88.73899999999998,Panda Express,38,45325,25.0,44747,22852,11417,2655,DEKALB,IL
83,60115,2.5,$$,13.0,41.9542,-88.7226,Panda Express,353,45325,25.0,44747,22852,11417,2655,DEKALB,IL
84,60115,3.0,$,28.0,41.9314318,-88.7715461,Chipotle,940,45325,25.0,44747,22852,11417,2655,DEKALB,IL
85,60115,3.0,$,8.0,41.9532777,-88.7254191,Chipotle,941,45325,25.0,44747,22852,11417,2655,DEKALB,IL
86,87111,2.0,$,21.0,35.1291,-106.5351,Panda Express,39,58203,43.4,69741,41101,6133,1143,ALBUQUERQUE,NM
87,78224,3.0,$,27.0,29.3572,-98.5291,Panda Express,40,20795,31.6,45145,17762,4000,791,SAN ANTONIO,TX
88,78224,3.0,$$,38.0,29.350613,-98.536009,Red Lobster,630,20795,31.6,45145,17762,4000,791,SAN ANTONIO,TX
89,93551,2.5,$,51.0,34.6078,-118.1471,Panda Express,41,51085,37.1,92500,34888,4080,1909,PALMDALE,CA
90,93551,2.5,$$,50.0,34.5997,-118.1471,Panda Express,1875,51085,37.1,92500,34888,4080,1909,PALMDALE,CA
91,93551,3.0,$,130.0,34.6023208,-118.1503435,Chipotle,386,51085,37.1,92500,34888,4080,1909,PALMDALE,CA
92,93551,3.0,$$,218.0,34.605124,-118.148905,Red Lobster,61,51085,37.1,92500,34888,4080,1909,PALMDALE,CA
93,60473,2.5,$$,7.0,41.5789,-87.5994,Panda Express,42,22201,40.8,62951,25613,2652,1714,SOUTH HOLLAND,IL
94,60473,4.0,$,5.0,41.60041,-87.60252,Chipotle,1017,22201,40.8,62951,25613,2652,1714,SOUTH HOLLAND,IL
95,95834,2.5,$,120.0,38.6555,-121.5273,Panda Express,43,28229,32.1,63228,28273,4272,969,SACRAMENTO,CA
96,95834,,,,38.6401,-121.4999,Panda Express,933,28229,32.1,63228,28273,4272,969,SACRAMENTO,CA
97,95834,2.5,$$,326.0,38.6386761,-121.5049854,Chipotle,425,28229,32.1,63228,28273,4272,969,SACRAMENTO,CA
98,91343,2.5,$,67.0,34.2347,-118.467,Panda Express,44,66590,32.8,62791,23175,13087,2473,NORTH HILLS,CA
99,95624,2.0,$,57.0,38.4088,-121.3523,Panda Express,45,65742,37.5,91971,35090,6349,2227,ELK GROVE,CA
100,95624,3.0,$,37.0,38.4523,-121.3741,Panda Express,497,65742,37.5,91971,35090,6349,2227,ELK GROVE,CA
101,95624,3.0,$,23.0,38.425,-121.3931,Panda Express,1835,65742,37.5,91971,35090,6349,2227,ELK GROVE,CA
102,85296,2.0,$,36.0,33.2818,-111.7891,Panda Express,46,43643,33.4,92731,35239,2523,884,GILBERT,AZ
103,85296,2.0,$$,41.0,33.3499,-111.7205,Panda Express,74,43643,33.4,92731,35239,2523,884,GILBERT,AZ
104,85296,,,,33.3362,-111.7906,Panda Express,2061,43643,33.4,92731,35239,2523,884,GILBERT,AZ
105,85296,2.5,$,94.0,33.3298802,-111.7908959,Chipotle,45,43643,33.4,92731,35239,2523,884,GILBERT,AZ
106,95660,2.0,$,81.0,38.6569,-121.3837,Panda Express,47,36472,31.3,45328,17712,9456,965,NORTH HIGHLANDS,CA
107,78230,2.5,$,69.0,29.546,-98.5766,Panda Express,48,45369,35.5,61030,38041,5731,1126,SAN ANTONIO,TX
108,78230,2.5,$,104.0,29.5493418,-98.5821205,Chipotle,2367,45369,35.5,61030,38041,5731,1126,SAN ANTONIO,TX
109,94585,2.0,$,104.0,38.243,-122.0174,Panda Express,49,29599,34.5,78750,29794,2998,959,SUISUN CITY,CA
110,97070,2.0,$,60.0,45.3342,-122.7672,Panda Express,50,24339,36.1,69842,42038,2480,496,WILSONVILLE,OR
111,97070,2.5,$,41.0,45.30318870000001,-122.7662286,Chipotle,2013,24339,36.1,69842,42038,2480,496,WILSONVILLE,OR
112,84003,2.5,$,34.0,40.3876,-111.8238,Panda Express,51,48791,27.1,87140,30586,2764,844,AMERICAN FORK,UT
113,91355,3.0,$,70.0,34.4443,-118.574,Panda Express,52,31455,40.7,92707,42911,2112,854,VALENCIA,CA
114,91355,2.5,$,51.0,34.4042,-118.5507,Panda Express,1192,31455,40.7,92707,42911,2112,854,VALENCIA,CA
115,91355,,,,34.4157,-118.5578,Panda Express,2050,31455,40.7,92707,42911,2112,854,VALENCIA,CA
116,91355,2.5,$,64.0,34.4081,-118.579,Panda Express,2054,31455,40.7,92707,42911,2112,854,VALENCIA,CA
117,91355,3.0,$,148.0,34.4179149,-118.5614174,Chipotle,486,31455,40.7,92707,42911,2112,854,VALENCIA,CA
118,91355,2.5,$,200.0,34.4426573,-118.5737746,Chipotle,487,31455,40.7,92707,42911,2112,854,VALENCIA,CA
119,91355,3.0,$$,361.0,34.421369,-118.583268,Red Lobster,78,31455,40.7,92707,42911,2112,854,VALENCIA,CA
120,60525,2.0,$,37.0,41.7824,-87.8688,Panda Express,53,30576,43.4,83859,48460,1569,657,LA GRANGE,IL
121,60525,2.5,$,25.0,41.7847779,-87.868123,Chipotle,935,30576,43.4,83859,48460,1569,657,LA GRANGE,IL
122,60525,3.5,$,54.0,41.8177531,-87.8700764,Chipotle,979,30576,43.4,83859,48460,1569,657,LA GRANGE,IL
123,75090,2.5,$,24.0,33.6808,-96.6094,Panda Express,54,24580,33.4,40607,19053,5661,733,SHERMAN,TX
124,75090,2.5,$,39.0,33.6825732,-96.6089784,Chipotle,2378,24580,33.4,40607,19053,5661,733,SHERMAN,TX
125,75090,3.0,$$,35.0,33.677215999999994,-96.610155,Red Lobster,633,24580,33.4,40607,19053,5661,733,SHERMAN,TX
126,90040,2.0,$,49.0,34.0006,-118.1598,Panda Express,55,12645,34.7,46532,17821,2065,418,LOS ANGELES,CA
127,90040,3.5,$,28.0,34.005537100000005,-118.1529537,Chipotle,139,12645,34.7,46532,17821,2065,418,LOS ANGELES,CA
128,60462,2.5,$,12.0,41.6199,-87.8485,Panda Express,56,40305,43.3,83324,40456,1920,747,ORLAND PARK,IL
129,60462,2.0,$,10.0,41.6196,-87.8488,Panda Express,64,40305,43.3,83324,40456,1920,747,ORLAND PARK,IL
130,60462,2.5,$,86.0,41.6129934,-87.854938,Chipotle,989,40305,43.3,83324,40456,1920,747,ORLAND PARK,IL
131,60462,3.0,$$,83.0,41.621599,-87.854226,Red Lobster,228,40305,43.3,83324,40456,1920,747,ORLAND PARK,IL
132,93306,2.0,$,82.0,35.3933,-118.966,Panda Express,57,73401,31.0,53254,23263,16164,2776,BAKERSFIELD,CA
133,93306,2.5,$,40.0,35.3922326,-118.9679403,Chipotle,168,73401,31.0,53254,23263,16164,2776,BAKERSFIELD,CA
134,96814,3.0,$$,78.0,21.2913,-157.8443,Panda Express,58,19527,46.9,63495,45549,2130,162,HONOLULU,HI
135,96814,3.5,$,80.0,21.294,-157.8534,Panda Express,499,19527,46.9,63495,45549,2130,162,HONOLULU,HI
136,85365,2.5,$,26.0,32.6991,-114.601,Panda Express,59,50690,34.8,51799,26042,6450,1617,YUMA,AZ
137,85365,3.0,$,59.0,32.699728,-114.60106840000002,Chipotle,100,50690,34.8,51799,26042,6450,1617,YUMA,AZ
138,85365,3.0,$$,70.0,32.699676000000004,-114.601838,Red Lobster,30,50690,34.8,51799,26042,6450,1617,YUMA,AZ
139,92532,2.5,$,96.0,33.695,-117.3349,Panda Express,60,25475,32.4,85181,27094,4232,811,LAKE ELSINORE,CA
140,92532,2.5,$,94.0,33.6668,-117.2636,Panda Express,277,25475,32.4,85181,27094,4232,811,LAKE ELSINORE,CA
141,91010,3.0,$,65.0,34.1326,-117.9857,Panda Express,61,26601,39.8,72381,30009,3159,1171,DUARTE,CA
142,90067,2.5,$,52.0,34.0584,-118.419,Panda Express,62,2314,61.8,129306,135962,96,45,LOS ANGELES,CA
143,90067,2.0,$,80.0,34.0590031,-118.418866,Chipotle,221,2314,61.8,129306,135962,96,45,LOS ANGELES,CA
144,85281,2.5,$,34.0,33.4228,-111.9346,Panda Express,63,65283,24.2,35682,20480,21281,2625,TEMPE,AZ
145,85281,3.0,$,122.0,33.4333684,-111.9018362,Chipotle,69,65283,24.2,35682,20480,21281,2625,TEMPE,AZ
146,85281,3.0,$$,97.0,33.4179813,-111.9404017,Chipotle,71,65283,24.2,35682,20480,21281,2625,TEMPE,AZ
147,95076,1.5,$,77.0,36.9161,-121.7781,Panda Express,65,86703,32.2,63979,24596,13093,3402,WATSONVILLE,CA
148,94066,2.5,$,68.0,37.6359,-122.4188,Panda Express,66,43124,39.6,102081,45233,2158,1104,SAN BRUNO,CA
149,94066,2.0,$,94.0,37.63720410000001,-122.4172493,Chipotle,434,43124,39.6,102081,45233,2158,1104,SAN BRUNO,CA
150,94066,3.0,$$,614.0,37.638774,-122.421781,Red Lobster,69,43124,39.6,102081,45233,2158,1104,SAN BRUNO,CA
151,93446,2.5,$,80.0,35.6146,-120.6832,Panda Express,67,44753,40.6,65694,34752,4611,789,PASO ROBLES,CA
152,93446,3.0,$,67.0,35.6147835,-120.68339,Chipotle,391,44753,40.6,65694,34752,4611,789,PASO ROBLES,CA
153,78251,2.5,$,33.0,29.4927,-98.7031,Panda Express,68,60107,31.9,65233,28100,5177,1866,SAN ANTONIO,TX
154,98226,2.0,$,44.0,48.7714,-122.461,Panda Express,69,44406,37.3,61779,32069,6074,1438,BELLINGHAM,WA
155,98226,3.5,$,12.0,48.786,-122.4907,Panda Express,1007,44406,37.3,61779,32069,6074,1438,BELLINGHAM,WA
156,98226,2.5,$,74.0,48.785206,-122.4893742,Chipotle,2524,44406,37.3,61779,32069,6074,1438,BELLINGHAM,WA
157,98406,2.0,$,72.0,47.2558,-122.5188,Panda Express,70,23103,39.0,73492,40155,2036,343,TACOMA,WA
158,91505,2.5,$,197.0,34.1955,-118.3489,Panda Express,71,30680,38.4,84651,45028,2932,1089,BURBANK,CA
159,91505,4.5,,29.0,34.1559,-118.3463,Panda Express,1743,30680,38.4,84651,45028,2932,1089,BURBANK,CA
160,91505,2.5,$,264.0,34.1516477,-118.3433513,Chipotle,182,30680,38.4,84651,45028,2932,1089,BURBANK,CA
161,76063,3.0,$,23.0,32.5821,-97.1343,Panda Express,72,71555,36.4,95407,38184,2907,1428,MANSFIELD,TX
162,76063,2.0,$$,30.0,32.6063,-97.1172,Panda Express,643,71555,36.4,95407,38184,2907,1428,MANSFIELD,TX
163,76063,2.0,$,65.0,32.5954797,-97.1480876,Chipotle,2184,71555,36.4,95407,38184,2907,1428,MANSFIELD,TX
164,85743,2.0,$,38.0,32.3542,-111.0937,Panda Express,73,30217,41.9,73507,35919,1906,759,TUCSON,AZ
165,85743,3.0,$,35.0,32.3548847,-111.091652,Chipotle,62,30217,41.9,73507,35919,1906,759,TUCSON,AZ
166,92701,2.0,$,49.0,33.7765,-117.8703,Panda Express,75,53565,29.1,46728,15878,12781,1160,SANTA ANA,CA
167,99037,2.5,$,28.0,47.6646,-117.1939,Panda Express,76,14672,39.3,58025,33393,1835,312,VERADALE,WA
168,32839,2.5,$,39.0,28.4905,-81.428,Panda Express,77,52371,31.3,36011,18580,11263,1614,ORLANDO,FL
169,32839,3.0,$,23.0,28.4930203,-81.42863129999998,Chipotle,659,52371,31.3,36011,18580,11263,1614,ORLANDO,FL
170,32839,3.0,$,42.0,28.4849712,-81.43175059999999,Chipotle,662,52371,31.3,36011,18580,11263,1614,ORLANDO,FL
171,83642,3.0,$,16.0,43.5973,-116.3901,Panda Express,78,45030,37.0,68758,33647,3905,624,MERIDIAN,ID
172,83642,3.5,$,20.0,43.6187,-116.3538,Panda Express,1918,45030,37.0,68758,33647,3905,624,MERIDIAN,ID
173,80012,3.0,$,33.0,39.6388,-104.792,Panda Express,79,53032,33.4,53236,24139,8396,1953,AURORA,CO
174,80012,3.0,$,33.0,39.7129,-104.8211,Panda Express,2046,53032,33.4,53236,24139,8396,1953,AURORA,CO
175,80012,3.5,$,41.0,39.6945718,-104.8662979,Chipotle,559,53032,33.4,53236,24139,8396,1953,AURORA,CO
176,80012,3.0,$$,84.0,39.710633,-104.86201,Red Lobster,83,53032,33.4,53236,24139,8396,1953,AURORA,CO
177,92708,3.0,$,103.0,33.7016,-117.9353,Panda Express,80,57416,43.9,84509,37851,4990,1325,FOUNTAIN VALLEY,CA
178,92708,3.0,$$,34.0,33.714169899999995,-117.9540216,Chipotle,260,57416,43.9,84509,37851,4990,1325,FOUNTAIN VALLEY,CA
179,92708,3.0,$,202.0,33.6875925,-117.95451640000002,Chipotle,261,57416,43.9,84509,37851,4990,1325,FOUNTAIN VALLEY,CA
180,64506,2.0,,9.0,39.8143,-94.8136,Panda Express,81,24304,37.7,60970,31514,1932,500,SAINT JOSEPH,MO
181,64506,3.0,$,21.0,39.8136548,-94.8138664,Chipotle,1447,24304,37.7,60970,31514,1932,500,SAINT JOSEPH,MO
182,64506,2.5,$$,19.0,39.777445,-94.795003,Red Lobster,361,24304,37.7,60970,31514,1932,500,SAINT JOSEPH,MO
183,98036,3.0,$,71.0,47.8207,-122.2887,Panda Express,82,39766,38.5,77514,36666,3753,653,LYNNWOOD,WA
184,98036,3.5,$,194.0,47.8206843,-122.2890054,Chipotle,2535,39766,38.5,77514,36666,3753,653,LYNNWOOD,WA
185,98036,3.0,$$,367.0,47.821342,-122.290962,Red Lobster,677,39766,38.5,77514,36666,3753,653,LYNNWOOD,WA
186,92392,3.0,$,20.0,34.4734,-117.3482,Panda Express,83,58204,30.7,57885,20549,9956,3050,VICTORVILLE,CA
187,92392,3.5,$$,195.0,34.472065,-117.346169,Red Lobster,80,58204,30.7,57885,20549,9956,3050,VICTORVILLE,CA
188,33781,3.0,$,46.0,27.8359,-82.6821,Panda Express,84,25059,42.5,40055,23721,4786,648,PINELLAS PARK,FL
189,33781,3.0,$,81.0,27.8387711,-82.68466529999998,Chipotle,699,25059,42.5,40055,23721,4786,648,PINELLAS PARK,FL
190,60409,2.5,$$,19.0,41.5989,-87.5594,Panda Express,85,36955,37.1,42718,21640,6964,2956,CALUMET CITY,IL
191,95616,2.5,$,87.0,38.5612,-121.7655,Panda Express,86,52088,22.9,52827,30911,16498,1617,DAVIS,CA
192,95616,3.0,$,221.0,38.5440461,-121.7415946,Chipotle,229,52088,22.9,52827,30911,16498,1617,DAVIS,CA
193,93710,3.0,$,41.0,36.8137,-119.7908,Panda Express,87,32625,28.4,49882,23107,8032,1895,FRESNO,CA
194,93710,3.0,$,10.0,36.8065,-119.7792,Panda Express,1122,32625,28.4,49882,23107,8032,1895,FRESNO,CA
195,93710,3.5,$$,186.0,36.808919,-119.761948,Red Lobster,48,32625,28.4,49882,23107,8032,1895,FRESNO,CA
196,98665,2.0,$,25.0,45.6789,-122.6665,Panda Express,88,26556,39.1,62530,31371,2478,684,VANCOUVER,WA
197,98665,2.5,$,32.0,45.6836,-122.6041,Panda Express,202,26556,39.1,62530,31371,2478,684,VANCOUVER,WA
198,98665,3.0,$,67.0,45.6782234,-122.6669198,Chipotle,2555,26556,39.1,62530,31371,2478,684,VANCOUVER,WA
199,30114,2.5,$,25.0,34.2495,-84.4771,Panda Express,89,53210,37.6,72730,33632,6406,1290,CANTON,GA
200,30114,3.0,$$,38.0,34.249995,-84.477069,Red Lobster,178,53210,37.6,72730,33632,6406,1290,CANTON,GA
201,95758,2.5,$,74.0,38.4083,-121.4478,Panda Express,90,63894,36.6,79885,32281,6697,2163,ELK GROVE,CA
202,95758,2.5,$,65.0,38.4377,-121.4056,Panda Express,1124,63894,36.6,79885,32281,6697,2163,ELK GROVE,CA
203,95758,3.0,$,445.0,38.4231808,-121.4155253,Chipotle,239,63894,36.6,79885,32281,6697,2163,ELK GROVE,CA
204,95758,2.5,$,57.0,38.4083309,-121.4494408,Chipotle,240,63894,36.6,79885,32281,6697,2163,ELK GROVE,CA
205,91911,2.5,$,166.0,32.5944,-117.0354,Panda Express,91,85365,34.6,58598,22460,12361,5204,CHULA VISTA,CA
206,91911,2.5,$,68.0,32.6093,-117.0811,Panda Express,2167,85365,34.6,58598,22460,12361,5204,CHULA VISTA,CA
207,85339,1.5,$,113.0,33.3782,-112.1664,Panda Express,92,46251,30.8,70759,24548,7710,1726,LAVEEN,AZ
208,85339,3.0,,2.0,33.3126,-112.1593,Panda Express,1772,46251,30.8,70759,24548,7710,1726,LAVEEN,AZ
209,85339,2.5,$,49.0,33.37927,-112.1689994,Chipotle,61,46251,30.8,70759,24548,7710,1726,LAVEEN,AZ
210,7310,2.5,$,47.0,40.7271,-74.0384,Panda Express,93,12682,30.6,153657,84555,2076,277,JERSEY CITY,NJ
211,7310,2.5,$,68.0,40.7268188,-74.0352673,Chipotle,1528,12682,30.6,153657,84555,2076,277,JERSEY CITY,NJ
212,80027,2.5,$,27.0,39.9579,-105.1695,Panda Express,94,33830,40.1,109718,50343,1577,688,LOUISVILLE,CO
213,80027,3.5,$,48.0,39.966216,-105.1639703,Chipotle,577,33830,40.1,109718,50343,1577,688,LOUISVILLE,CO
214,76028,2.5,$,13.0,32.5704,-97.3205,Panda Express,95,69413,37.3,78175,34593,4037,1378,BURLESON,TX
215,76028,2.0,$,26.0,32.5176,-97.3503,Panda Express,632,69413,37.3,78175,34593,4037,1378,BURLESON,TX
216,76028,2.5,$$,67.0,32.569146,-97.319729,Red Lobster,586,69413,37.3,78175,34593,4037,1378,BURLESON,TX
217,60602,2.5,$,35.0,41.8818,-87.6266,Panda Express,96,1244,30.6,157125,100507,29,1,CHICAGO,IL
218,60602,2.5,$,105.0,41.8822769,-87.6271213,Chipotle,920,1244,30.6,157125,100507,29,1,CHICAGO,IL
219,92064,3.0,$,69.0,32.9565,-117.0362,Panda Express,97,49933,40.6,105788,43847,3262,1408,POWAY,CA
220,92064,3.5,$,124.0,32.954906099999995,-117.0389035,Chipotle,402,49933,40.6,105788,43847,3262,1408,POWAY,CA
221,33511,2.5,$,7.0,27.9326,-82.325,Panda Express,98,57642,36.3,57868,28193,5913,1520,BRANDON,FL
222,33511,2.5,$$,22.0,27.9372,-82.2639,Panda Express,182,57642,36.3,57868,28193,5913,1520,BRANDON,FL
223,33511,2.5,$,55.0,27.9387478,-82.32362890000002,Chipotle,686,57642,36.3,57868,28193,5913,1520,BRANDON,FL
224,33511,2.5,$,11.0,27.9325893,-82.3267556,Chipotle,687,57642,36.3,57868,28193,5913,1520,BRANDON,FL
225,33511,2.5,$,67.0,27.8931824,-82.27239490000002,Chipotle,688,57642,36.3,57868,28193,5913,1520,BRANDON,FL
226,33511,2.5,$$,123.0,27.940752000000003,-82.325452,Red Lobster,108,57642,36.3,57868,28193,5913,1520,BRANDON,FL
227,98683,2.5,$,54.0,45.6178,-122.4766,Panda Express,99,33235,40.5,69225,37386,2527,800,VANCOUVER,WA
228,98683,3.0,$,88.0,45.613812,-122.5036304,Chipotle,2554,33235,40.5,69225,37386,2527,800,VANCOUVER,WA
229,80214,2.5,$,38.0,39.7408,-105.0818,Panda Express,101,26245,36.1,44314,29332,4192,845,DENVER,CO
230,80214,3.5,$,30.0,39.7405611,-105.0783054,Chipotle,541,26245,36.1,44314,29332,4192,845,DENVER,CO
231,77095,2.0,$$,39.0,29.8786,-95.6505,Panda Express,102,71878,37.2,94290,38697,4802,2068,HOUSTON,TX
232,77037,2.5,$,20.0,29.9175,-95.4136,Panda Express,103,20463,33.5,42906,14199,5845,320,HOUSTON,TX
233,77037,2.5,$,9.0,29.9199647,-95.4135844,Chipotle,2324,20463,33.5,42906,14199,5845,320,HOUSTON,TX
234,97217,3.0,$,39.0,45.5769,-122.6815,Panda Express,104,34813,36.9,74094,38833,4567,884,PORTLAND,OR
235,94544,2.5,$,127.0,37.6089,-122.0651,Panda Express,105,79235,33.8,74896,28569,7568,1891,HAYWARD,CA
236,89135,2.5,$,30.0,36.1564,-115.3336,Panda Express,106,27654,46.3,89046,61379,1875,650,LAS VEGAS,NV
237,89135,3.0,$,52.0,36.1466,-115.3346,Panda Express,1150,27654,46.3,89046,61379,1875,650,LAS VEGAS,NV
238,97006,,,,45.5397,-122.8669,Panda Express,107,72831,33.1,74116,33001,8548,1919,BEAVERTON,OR
239,30265,2.5,$,24.0,33.3961,-84.744,Panda Express,108,34690,39.7,83485,38309,1925,610,NEWNAN,GA
240,30265,3.0,$,27.0,29.8696075,-81.323895,Chipotle,800,34690,39.7,83485,38309,1925,610,NEWNAN,GA
241,30265,2.5,$$,37.0,33.39741,-84.745554,Red Lobster,193,34690,39.7,83485,38309,1925,610,NEWNAN,GA
242,94132,3.0,$,93.0,37.7279,-122.4771,Panda Express,109,31488,32.7,74187,35562,5127,1718,SAN FRANCISCO,CA
243,94132,2.5,$,168.0,37.7276457,-122.4765986,Chipotle,435,31488,32.7,74187,35562,5127,1718,SAN FRANCISCO,CA
244,94132,2.0,$,184.0,37.7324529,-122.489983,Chipotle,436,31488,32.7,74187,35562,5127,1718,SAN FRANCISCO,CA
245,30083,3.0,$,16.0,33.8031,-84.1933,Panda Express,110,58323,33.7,40489,19142,15246,3062,STONE MOUNTAIN,GA
246,30080,2.5,$,52.0,33.8835,-84.4752,Panda Express,111,55361,33.2,68529,43192,6967,1178,SMYRNA,GA
