Column 1,zip_code,yelp_rating,price_tag,review_count,lat,lng,name,name 2,storeid,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Unemployment,city_name,state_name,state_name 2,Walk Score,Bike Score
2924,94551,2.5,$,69,37.6984632,-121.8449893,Chipotle,0,234,45753,36.8,113305,46851,2411,904,LIVERMORE,CA,West,34,60
2925,94551,2,$,353,37.6990748,-121.7416796,Chipotle,0,315,45753,36.8,113305,46851,2411,904,LIVERMORE,CA,West,57,68
2926,76155,2,,6,32.8245,-97.0602,Panda Express,1,1727,5494,29.8,57424,34567,543,75,FORT WORTH,TX,South,44,37
2927,76155,3,$,62,32.8240426,-97.0602447,Chipotle,0,2183,5494,29.8,57424,34567,543,75,FORT WORTH,TX,South,44,37
2928,32563,3.5,,3,30.391,-87.0624,Panda Express,1,1728,25550,41.6,67546,35823,1543,703,GULF BREEZE,FL,South,51,57
2929,7095,3.5,,15,40.5372,-74.2955,Panda Express,1,1730,19540,37.4,82917,35925,1218,643,WOODBRIDGE,NJ,East,55,41
2930,7095,2,$,17,40.5348812,-74.2956217,Chipotle,0,1547,19540,37.4,82917,35925,1218,643,WOODBRIDGE,NJ,East,67,44
2931,72032,3.5,,13,35.091,-92.4208,Panda Express,1,1731,33539,34,45234,23265,5604,1031,CONWAY,AR,South,51,43
2932,72032,3.5,$,12,35.0910873,-92.4182338,Chipotle,0,103,33539,34,45234,23265,5604,1031,CONWAY,AR,South,47,42
2933,73401,2.5,,5,34.1876,-97.1491,Panda Express,1,1732,35952,38.5,49822,25697,5979,941,ARDMORE,OK,South,51,42
2934,80022,2.5,,11,39.8857,-104.8075,Panda Express,1,1733,50392,31.1,64251,23116,7242,1096,COMMERCE CITY,CO,West,55,64
2935,80022,2.5,$,28,39.8040075,-104.9308275,Chipotle,0,573,50392,31.1,64251,23116,7242,1096,COMMERCE CITY,CO,West,49,57
2936,46902,3,,5,40.4739,-86.1094,Panda Express,1,1734,35403,42.2,50685,27945,5421,895,KOKOMO,IN,Midwest,52,46
2937,46902,3,$,18,40.4737515,-86.1087299,Chipotle,0,1049,35403,42.2,50685,27945,5421,895,KOKOMO,IN,Midwest,52,46
2938,46902,3,$$,23,40.464087,-86.107287,Red Lobster,2,248,35403,42.2,50685,27945,5421,895,KOKOMO,IN,Midwest,41,41
2939,32225,4,,10,30.3222,-81.494,Panda Express,1,1735,54496,38.4,75517,35253,3963,1529,JACKSONVILLE,FL,South,48,73
2940,32225,3,$,28,30.3193653,-81.5548991,Chipotle,0,755,54496,38.4,75517,35253,3963,1529,JACKSONVILLE,FL,South,51,47
2941,32225,3,$$,59,30.329711,-81.550968,Red Lobster,2,128,54496,38.4,75517,35253,3963,1529,JACKSONVILLE,FL,South,58,49
2942,91710,3.5,$$,37,33.9959,-117.7175,Panda Express,1,1736,90582,37.2,79592,24103,8452,2746,CHINO,CA,West,49,43
2943,91710,2.5,$,117,34.0319049,-117.6903012,Chipotle,0,198,90582,37.2,79592,24103,8452,2746,CHINO,CA,West,79,56
2944,97223,2.5,$$,12,45.45,-122.7803,Panda Express,1,1737,49524,38.3,79300,38945,4032,1297,PORTLAND,OR,West,57,79
2945,97223,2.5,$,139,45.4547261,-122.7769521,Chipotle,0,1991,49524,38.3,79300,38945,4032,1297,PORTLAND,OR,West,65,76
2946,97223,3,$$,230,45.445523,-122.77596,Red Lobster,2,510,49524,38.3,79300,38945,4032,1297,PORTLAND,OR,West,69,83
2947,70062,1,,3,29.9922,-90.259,Panda Express,1,1739,16888,36.4,39632,20199,3715,582,KENNER,LA,South,18,33
2948,92868,2.5,,12,33.784,-117.894,Panda Express,1,1740,27693,32.1,65217,25123,4757,943,ORANGE,CA,West,54,55
2949,75119,2.5,,4,32.3379,-96.6174,Panda Express,1,1741,28319,34.8,56333,24437,4687,462,ENNIS,TX,South,27,37
2950,76502,2,,49,31.1177,-97.4153,Panda Express,1,1742,40622,34.3,68735,32868,3673,706,TEMPLE,TX,South,37,40
2951,64138,2,,2,38.9845,-94.4627,Panda Express,1,1744,26032,35.9,46915,24402,4334,491,KANSAS CITY,MO,Midwest,57,34
2952,32536,,,,30.7187,-86.5691,Panda Express,1,1745,23426,32.2,68599,30379,2518,644,CRESTVIEW,FL,South,33,30
2953,92841,3,,26,33.7738,-117.9929,Panda Express,1,1746,34061,38.8,59882,22930,6744,982,GARDEN GROVE,CA,West,59,57
2954,92841,2.5,$,149,33.7888408,-117.9632251,Chipotle,0,135,34061,38.8,59882,22930,6744,982,GARDEN GROVE,CA,West,82,59
2955,97218,2.5,$,31,45.5891,-122.5938,Panda Express,1,1747,15647,34.5,63791,26436,4032,529,PORTLAND,OR,West,40,48
2956,98926,3,,2,47.0068,-120.536,Panda Express,1,1748,33572,28.1,53090,26028,6775,1000,ELLENSBURG,WA,West,37,52
2957,27105,3,,13,36.1885,-80.2772,Panda Express,1,1750,40530,36.3,33937,16798,11089,1946,WINSTON SALEM,NC,South,52,50
2958,43302,2,,4,40.5815,-83.084,Panda Express,1,1751,54023,40.4,42813,21873,8809,1716,MARION,OH,Midwest,55,52
2959,43302,3,$,13,40.5808438,-83.083078,Chipotle,0,1945,54023,40.4,42813,21873,8809,1716,MARION,OH,Midwest,55,52
2960,43302,3,$$,9,40.581464,-83.09435,Red Lobster,2,481,54023,40.4,42813,21873,8809,1716,MARION,OH,Midwest,51,47
2961,94535,3,,6,38.2721,-121.9399,Panda Express,1,1753,3857,23.7,64888,22709,220,19,TRAVIS AFB,CA,West,50,45
2962,95366,2,,24,37.7533,-121.1404,Panda Express,1,1755,17654,39.1,84201,36351,2018,437,RIPON,CA,West,33,35
2963,93610,,,,37.1252,-120.2517,Panda Express,1,1756,23607,33.6,48694,16030,3195,467,CHOWCHILLA,CA,West,38,39
2964,30809,2.5,,6,33.5284,-82.1223,Panda Express,1,1757,45542,38,102132,38093,2360,947,EVANS,GA,South,49,38
2965,63090,3.5,,4,38.5367,-91.0007,Panda Express,1,1758,22313,41.8,68319,35694,1643,234,WASHINGTON,MO,Midwest,31,30
2966,93940,2,,12,36.5966,-121.8944,Panda Express,1,1759,32411,38.5,81807,48311,3066,597,MONTEREY,CA,West,89,76
2967,93940,2.5,$,82,36.5969678,-121.8945036,Chipotle,0,346,32411,38.5,81807,48311,3066,597,MONTEREY,CA,West,89,76
2968,93940,3,$$,143,36.5835108,-121.8967857,Chipotle,0,347,32411,38.5,81807,48311,3066,597,MONTEREY,CA,West,54,39
2969,44240,2.5,,3,41.1012,-81.386,Panda Express,1,1760,39536,30.4,46715,28184,8835,1371,KENT,OH,Midwest,33,38
2970,44240,2.5,$,16,41.0997862,-81.3859193,Chipotle,0,1796,39536,30.4,46715,28184,8835,1371,KENT,OH,Midwest,36,40
2971,44240,2.5,$,30,41.1541434,-81.3517752,Chipotle,0,1798,39536,30.4,46715,28184,8835,1371,KENT,OH,Midwest,84,62
2972,28403,2.5,,22,34.245,-77.8735,Panda Express,1,1761,40919,28,37235,26872,10576,1525,WILMINGTON,NC,South,44,56
2973,28403,,,,34.224,-77.8701,Panda Express,1,1796,40919,28,37235,26872,10576,1525,WILMINGTON,NC,South,37,80
2974,28403,2.5,$,64,34.213664,-77.9019087,Chipotle,0,1782,40919,28,37235,26872,10576,1525,WILMINGTON,NC,South,60,56
2975,40165,3,,8,37.9947,-85.708,Panda Express,1,1763,35462,42.1,59855,27864,4312,1014,SHEPHERDSVILLE,KY,South,49,43
2976,92123,2,$,32,32.8073,-117.1165,Panda Express,1,1764,31216,33.4,78880,38606,3645,933,SAN DIEGO,CA,West,62,37
2977,92123,3,$,106,32.8311,-117.1305,Panda Express,1,2035,31216,33.4,78880,38606,3645,933,SAN DIEGO,CA,West,44,50
2978,75078,3,,2,33.2193,-96.772,Panda Express,1,1765,23580,33.8,143669,51562,717,281,PROSPER,TX,South,27,34
2979,48353,3.5,,7,42.6342,-83.7485,Panda Express,1,1766,6636,47.1,78466,36127,584,197,HARTLAND,MI,Midwest,43,40
2980,89032,2,,5,36.2397,-115.1686,Panda Express,1,1767,44034,35.3,59427,22865,4656,1304,NORTH LAS VEGAS,NV,West,47,43
2981,89032,3.5,$$$,8,36.1978,-115.1919,Panda Express,1,2123,44034,35.3,59427,22865,4656,1304,NORTH LAS VEGAS,NV,West,40,39
2982,48642,2.5,,3,43.6595,-84.2472,Panda Express,1,1769,32096,41.1,65131,39858,2688,760,MIDLAND,MI,Midwest,51,41
2983,43617,2,,2,41.6743,-83.7186,Panda Express,1,1770,7268,46.8,86009,46843,535,140,TOLEDO,OH,Midwest,48,51
2984,43617,2.5,$,21,41.6730115,-83.716379,Chipotle,0,1932,7268,46.8,86009,46843,535,140,TOLEDO,OH,Midwest,50,47
2985,28307,,,,35.1237,-78.9907,Panda Express,1,1771,17830,22.3,40559,18059,1757,595,FORT BRAGG,NC,South,23,24
2986,85226,5,,1,33.2886,-111.9429,Panda Express,1,1773,38884,35.8,85308,39413,2393,1008,CHANDLER,AZ,West,19,33
2987,85226,2.5,$,20,33.3017,-111.8985,Panda Express,1,1925,38884,35.8,85308,39413,2393,1008,CHANDLER,AZ,West,40,62
2988,85226,3.5,$,144,33.3052811,-111.8999822,Chipotle,0,39,38884,35.8,85308,39413,2393,1008,CHANDLER,AZ,West,59,71
2989,85226,3.5,$,103,33.3174204,-111.9688276,Chipotle,0,41,38884,35.8,85308,39413,2393,1008,CHANDLER,AZ,West,58,54
2990,85226,3,$$,163,33.320471,-111.967792,Red Lobster,2,13,38884,35.8,85308,39413,2393,1008,CHANDLER,AZ,West,63,59
2991,22101,,,,38.9365,-77.1865,Panda Express,1,1774,29296,46.3,195631,105363,819,501,MC LEAN,VA,East,72,45
2992,22101,2,$,101,38.9331593,-77.1761772,Chipotle,0,2428,29296,46.3,195631,105363,819,501,MC LEAN,VA,East,92,52
2993,75182,,,,32.7965,-96.563,Panda Express,1,1776,6218,39.3,140486,48665,110,138,SUNNYVALE,TX,South,4,28
2994,97838,2,,6,45.8519,-119.2897,Panda Express,1,1777,26057,33.3,55293,24314,4973,822,HERMISTON,OR,West,72,52
2995,44906,3,,5,40.7794,-82.5893,Panda Express,1,1778,16849,42.2,43315,26516,2166,503,MANSFIELD,OH,Midwest,45,39
2996,44906,2.5,$,20,40.7731886,-82.5898112,Chipotle,0,1944,16849,42.2,43315,26516,2166,503,MANSFIELD,OH,Midwest,42,39
2997,44906,4,$$,14,40.774259,-82.598615,Red Lobster,2,480,16849,42.2,43315,26516,2166,503,MANSFIELD,OH,Midwest,34,38
2998,92126,3,$,139,32.9125,-117.1492,Panda Express,1,1779,82572,34.3,93994,35976,5122,2164,SAN DIEGO,CA,West,79,68
2999,92126,3.5,$,277,32.9137603,-117.1458472,Chipotle,0,445,82572,34.3,93994,35976,5122,2164,SAN DIEGO,CA,West,78,64
3000,92126,3.5,$$,352,32.91313,-117.144782,Red Lobster,2,70,82572,34.3,93994,35976,5122,2164,SAN DIEGO,CA,West,84,65
3001,30066,,,,34.0348,-84.4637,Panda Express,1,1780,55548,41.3,90034,41828,3546,1411,MARIETTA,GA,South,59,38
3002,30066,2.5,,18,34.037252,-84.4611358,Chipotle,0,878,55548,41.3,90034,41828,3546,1411,MARIETTA,GA,South,57,37
3003,91316,4,,12,34.1598,-118.5075,Panda Express,1,1781,29964,41.5,74611,44289,3521,928,ENCINO,CA,West,76,50
3004,37122,2.5,,10,36.1791,-86.5168,Panda Express,1,1782,56964,39.8,85276,37154,3392,810,MOUNT JULIET,TN,South,42,37
3005,37122,3,$$,51,36.167979,-86.512924,Red Lobster,2,574,56964,39.8,85276,37154,3392,810,MOUNT JULIET,TN,South,67,48
3006,83634,3.5,,2,43.5,-116.3931,Panda Express,1,1783,27380,32.6,66935,21319,1905,297,KUNA,ID,West,34,37
3007,72019,2,,3,34.6074,-92.5308,Panda Express,1,1784,25948,40.3,70635,32351,1935,391,BENTON,AR,South,29,28
3008,70726,,,,30.4673,-90.9178,Panda Express,1,1785,57241,34.6,64052,29679,6240,1288,DENHAM SPRINGS,LA,South,25,36
3009,94542,,,,37.659,-122.0621,Panda Express,1,1786,14217,33.5,108438,42189,1356,530,HAYWARD,CA,West,44,25
3010,85119,2,,8,33.4133,-111.5457,Panda Express,1,1788,22447,57.3,48961,28305,3158,634,APACHE JUNCTION,AZ,West,58,58
3011,98037,3,$$,28,47.83,-122.2726,Panda Express,1,1789,29402,38.3,71211,32213,3483,696,LYNNWOOD,WA,West,57,61
3012,98037,2.5,$,62,47.8493,-122.2542,Panda Express,1,1895,29402,38.3,71211,32213,3483,696,LYNNWOOD,WA,West,55,72
3013,98037,2.5,$,24,47.82877,-122.2747023,Chipotle,0,2536,29402,38.3,71211,32213,3483,696,LYNNWOOD,WA,West,51,59
3014,85004,,,,33.4535,-112.0731,Panda Express,1,1791,6552,30.2,35739,31227,1857,328,PHOENIX,AZ,West,79,66
3015,30214,,,,33.4747,-84.4409,Panda Express,1,1792,29617,45.3,72770,35111,2375,1038,FAYETTEVILLE,GA,South,48,41
3016,30214,2,,21,33.4722595,-84.4428863,Chipotle,0,866,29617,45.3,72770,35111,2375,1038,FAYETTEVILLE,GA,South,46,41
3017,30742,,,,34.9528,-85.2462,Panda Express,1,1793,7842,39.4,43846,21015,1033,118,FORT OGLETHORPE,GA,South,60,50
3018,31905,,,,32.3662,-84.9555,Panda Express,1,1794,18110,21.9,55094,20022,1210,282,FORT BENNING,GA,South,28,45
3019,90640,3,$,31,34.0363,-118.0845,Panda Express,1,1798,63177,36.1,53615,23059,8396,2167,MONTEBELLO,CA,West,49,22
3020,90640,2.5,$,49,34.0189753,-118.1059054,Chipotle,0,112,63177,36.1,53615,23059,8396,2167,MONTEBELLO,CA,West,83,46
3021,91604,2.5,$,108,34.1357,-118.3616,Panda Express,1,1801,32117,40.4,103470,74954,2005,1769,STUDIO CITY,CA,West,65,32
3022,91604,3,$,240,34.1435587,-118.3977093,Chipotle,0,506,32117,40.4,103470,74954,2005,1769,STUDIO CITY,CA,West,92,70
3023,90266,3,$,77,33.8787,-118.3963,Panda Express,1,1802,35573,43.9,150083,93616,1155,928,MANHATTAN BEACH,CA,West,78,50
3024,66214,2.5,$,7,38.9564,-94.7194,Panda Express,1,1804,12138,34.4,58333,32975,1484,404,OVERLAND PARK,KS,Midwest,63,41
3025,66214,2.5,$,6,38.9539571,-94.7178717,Chipotle,0,1102,12138,34.4,58333,32975,1484,404,OVERLAND PARK,KS,Midwest,52,43
3026,91344,2.5,$,24,34.272,-118.4985,Panda Express,1,1805,53266,43.3,92286,38304,3615,1815,GRANADA HILLS,CA,West,80,53
3027,91344,3,$,91,34.2646,-118.5248,Panda Express,1,1821,53266,43.3,92286,38304,3615,1815,GRANADA HILLS,CA,West,82,61
3028,91344,2.5,$,189,34.257748,-118.5020816,Chipotle,0,281,53266,43.3,92286,38304,3615,1815,GRANADA HILLS,CA,West,79,62
3029,92503,2.5,$,28,33.9097,-117.4578,Panda Express,1,1806,94512,33.1,66579,24161,11942,3242,RIVERSIDE,CA,West,73,65
3030,92503,2,$,104,33.9168,-117.4536,Panda Express,1,1962,94512,33.1,66579,24161,11942,3242,RIVERSIDE,CA,West,86,59
3031,92503,2.5,$,126,33.907114,-117.4582641,Chipotle,0,410,94512,33.1,66579,24161,11942,3242,RIVERSIDE,CA,West,73,66
3032,90505,2.5,$,20,33.8052,-118.3305,Panda Express,1,1807,37641,42.1,96827,47017,1786,693,TORRANCE,CA,West,75,62
3033,90505,2.5,$,84,33.8052,-118.3508,Panda Express,1,1852,37641,42.1,96827,47017,1786,693,TORRANCE,CA,West,89,61
3034,90505,3,$,289,33.8018401,-118.3284323,Chipotle,0,514,37641,42.1,96827,47017,1786,693,TORRANCE,CA,West,66,60
3035,34102,4,$,4,26.1694,-81.7943,Panda Express,1,1809,11454,61.1,80609,93059,1371,163,NAPLES,FL,South,48,60
3036,34102,3.5,$,7,26.172004,-81.8007523,Chipotle,0,781,11454,61.1,80609,93059,1371,163,NAPLES,FL,South,61,60
3037,91764,,,,34.0734,-117.5568,Panda Express,1,1810,54825,31.7,56168,21097,9346,2228,ONTARIO,CA,West,56,52
3038,91764,2.5,$,64,34.0727422,-117.5513969,Chipotle,0,373,54825,31.7,56168,21097,9346,2228,ONTARIO,CA,West,48,44
3039,91764,3,$$,362,34.076976,-117.556687,Red Lobster,2,58,54825,31.7,56168,21097,9346,2228,ONTARIO,CA,West,60,56
3040,92008,2.5,$,25,33.1787,-117.3266,Panda Express,1,1814,27330,42.2,85980,50253,1535,598,CARLSBAD,CA,West,80,52
3041,92008,2.5,$,101,33.1262,-117.3228,Panda Express,1,1991,27330,42.2,85980,50253,1535,598,CARLSBAD,CA,West,44,55
3042,76051,,,,32.9662,-97.0425,Panda Express,1,1816,52454,38,85667,44046,3502,1106,GRAPEVINE,TX,South,49,43
3043,76051,3,$,38,32.961727,-97.041836,Chipotle,0,2226,52454,38,85667,44046,3502,1106,GRAPEVINE,TX,South,44,41
3044,90064,2.5,$,86,34.038,-118.4408,Panda Express,1,1817,25429,39.7,95865,66508,2362,506,LOS ANGELES,CA,West,93,86
3045,90064,2,$,75,34.0226815,-118.4391797,Chipotle,0,223,25429,39.7,95865,66508,2362,506,LOS ANGELES,CA,West,80,75
3046,92122,3,$,79,32.8735,-117.2101,Panda Express,1,1818,48438,30.3,80232,42347,11257,1485,SAN DIEGO,CA,West,79,80
3047,92122,2.5,$,166,32.8695554,-117.2154937,Chipotle,0,447,48438,30.3,80232,42347,11257,1485,SAN DIEGO,CA,West,80,86
3048,60415,2,$,4,41.7188,-87.7825,Panda Express,1,1820,14254,33.9,42306,21503,3585,460,CHICAGO RIDGE,IL,Midwest,77,50
3049,94559,2.5,$,61,38.2834,-122.275,Panda Express,1,1822,27523,38.5,73408,38733,3105,800,NAPA,CA,West,61,93
3050,94559,3,$,66,38.2858812,-122.2743421,Chipotle,0,355,27523,38.5,73408,38733,3105,800,NAPA,CA,West,66,88
3051,91311,2,$,104,34.2576,-118.5805,Panda Express,1,1823,40420,43.6,86156,41075,2944,1241,CHATSWORTH,CA,West,79,57
3052,91311,2.5,$,153,34.2375242,-118.589135,Chipotle,0,195,40420,43.6,86156,41075,2944,1241,CHATSWORTH,CA,West,50,51
3053,91739,3,$,67,34.1059,-117.5298,Panda Express,1,1824,39803,34.5,105221,38907,1951,979,RANCHO CUCAMONGA,CA,West,63,51
3054,91739,2.5,$$,35,34.1123,-117.5343,Panda Express,1,2187,39803,34.5,105221,38907,1951,979,RANCHO CUCAMONGA,CA,West,80,51
3055,91739,2.5,$,109,34.110307,-117.5354814,Chipotle,0,376,39803,34.5,105221,38907,1951,979,RANCHO CUCAMONGA,CA,West,85,55
3056,90007,2.5,$,214,34.0258,-118.2772,Panda Express,1,1825,41716,24.7,25226,16212,15815,2506,LOS ANGELES,CA,West,92,92
3057,90007,3,$,350,34.0169556,-118.282584,Chipotle,0,110,41716,24.7,25226,16212,15815,2506,LOS ANGELES,CA,West,77,94
3058,46805,,,,41.1152,-85.1392,Panda Express,1,1826,21207,35.1,43056,24405,3798,422,FORT WAYNE,IN,Midwest,45,44
3059,46805,3,$,24,41.1174954,-85.1284185,Chipotle,0,1045,21207,35.1,43056,24405,3798,422,FORT WAYNE,IN,Midwest,71,57
3060,52241,3,,5,41.6909,-91.6019,Panda Express,1,1827,20681,32.3,65635,38758,3133,327,CORALVILLE,IA,Midwest,50,64
3061,52241,3,$$,25,41.68874,-91.607286,Red Lobster,2,258,20681,32.3,65635,38758,3133,327,CORALVILLE,IA,Midwest,41,71
3062,89019,2,$,19,35.6108,-115.3861,Panda Express,1,1828,2376,53,47177,65843,439,110,JEAN,NV,West,25,41
3063,85020,2,$,49,33.5392,-112.0481,Panda Express,1,1829,34782,42.5,53091,36727,5670,775,PHOENIX,AZ,West,64,75
3064,89146,3,$,43,36.1501,-115.2427,Panda Express,1,1830,18927,40.5,48291,27102,2935,553,LAS VEGAS,NV,West,50,41
3065,84601,2.5,$,9,40.2169,-111.6628,Panda Express,1,1832,34312,24.9,48144,19821,5773,664,PROVO,UT,West,50,50
3066,2886,3.5,$$,10,41.7238,-71.4769,Panda Express,1,1834,29007,44.6,67459,37671,2027,627,WARWICK,RI,East,47,42
3067,2886,3.5,$,48,41.7314897,-71.436485,Chipotle,0,2124,29007,44.6,67459,37671,2027,627,WARWICK,RI,East,41,41
3068,2886,3,$,85,41.7122945,-71.4896505,Chipotle,0,2125,29007,44.6,67459,37671,2027,627,WARWICK,RI,East,57,51
3069,96744,3,$,50,21.4214,-157.8029,Panda Express,1,1837,51692,44.1,106174,41329,2400,873,KANEOHE,HI,West,81,27
3070,96744,3,$,29,21.4192,-157.805,Panda Express,1,1856,51692,44.1,106174,41329,2400,873,KANEOHE,HI,West,79,53
3071,94550,2.5,$,70,37.6917,-121.7735,Panda Express,1,1843,50500,42.2,128466,55188,1964,1039,LIVERMORE,CA,West,81,81
3072,91206,3,$,76,34.1496,-118.2463,Panda Express,1,1845,34386,42.6,62915,35828,5347,1459,GLENDALE,CA,West,95,66
3073,91206,3.5,$,36,34.155,-118.2448,Panda Express,1,1986,34386,42.6,62915,35828,5347,1459,GLENDALE,CA,West,79,55
3074,91206,2.5,$,307,34.1474571,-118.246342,Chipotle,0,145,34386,42.6,62915,35828,5347,1459,GLENDALE,CA,West,97,72
3075,93063,3,$,65,34.2837,-118.7192,Panda Express,1,1846,56651,41.1,89341,38684,4266,1531,SIMI VALLEY,CA,West,72,72
3076,85382,2.5,$,43,33.6377,-112.2174,Panda Express,1,1847,39556,43,69833,33297,2632,921,PEORIA,AZ,West,52,70
3077,85382,2.5,$,21,33.6727,-112.2379,Panda Express,1,2052,39556,43,69833,33297,2632,921,PEORIA,AZ,West,31,72
3078,85382,3.5,$,96,33.6362681,-112.234111,Chipotle,0,55,39556,43,69833,33297,2632,921,PEORIA,AZ,West,53,44
3079,85382,3,$$,166,33.637768,-112.229603,Red Lobster,2,20,39556,43,69833,33297,2632,921,PEORIA,AZ,West,66,47
3080,89121,3,$$,28,36.1156,-115.1023,Panda Express,1,1850,64340,40.1,39528,22495,12318,3723,LAS VEGAS,NV,West,64,53
3081,92024,3,$,69,33.0673,-117.2624,Panda Express,1,1853,51496,42.6,114131,62822,3464,1293,ENCINITAS,CA,West,69,49
3082,92024,3,$,144,33.0522141,-117.2615562,Chipotle,0,241,51496,42.6,114131,62822,3464,1293,ENCINITAS,CA,West,83,55
3083,84121,2.5,$,34,40.6253,-111.8505,Panda Express,1,1855,40752,40.7,85765,46824,2622,657,SALT LAKE CITY,UT,West,74,50
3084,84121,3,$,88,40.6256566,-111.8515152,Chipotle,0,2391,40752,40.7,85765,46824,2622,657,SALT LAKE CITY,UT,West,76,52
3085,92591,3,$,28,33.5247,-117.1546,Panda Express,1,1859,41107,35.2,83189,33885,3313,1454,TEMECULA,CA,West,64,68
3086,92591,3,$,158,33.5240885,-117.1589875,Chipotle,0,509,41107,35.2,83189,33885,3313,1454,TEMECULA,CA,West,68,67
3087,92591,3,$$,348,33.520215,-117.1526,Red Lobster,2,76,41107,35.2,83189,33885,3313,1454,TEMECULA,CA,West,79,53
3088,83704,3.5,$,4,43.6086,-116.2781,Panda Express,1,1860,40385,36.1,49940,26662,4971,995,BOISE,ID,West,48,65
3089,83704,3.5,$,57,43.606686,-116.2823,Chipotle,0,886,40385,36.1,49940,26662,4971,995,BOISE,ID,West,49,57
3090,83704,3.5,$$,94,43.609556,-116.284327,Red Lobster,2,204,40385,36.1,49940,26662,4971,995,BOISE,ID,West,57,64
3091,60008,3,$,20,42.0519,-87.9988,Panda Express,1,1861,21833,37.4,66462,34219,1362,550,ROLLING MEADOWS,IL,Midwest,61,62
3092,60008,2.5,$,74,42.0504843,-87.9941664,Chipotle,0,894,21833,37.4,66462,34219,1362,550,ROLLING MEADOWS,IL,Midwest,69,63
3093,60031,2.5,$,19,42.3851,-87.9779,Panda Express,1,1862,37172,39.3,93028,43384,1903,1094,GURNEE,IL,Midwest,45,48
3094,60031,3,$,46,42.3842018,-87.9544416,Chipotle,0,967,37172,39.3,93028,43384,1903,1094,GURNEE,IL,Midwest,38,40
3095,60031,2.5,$$,110,42.384332,-87.956429,Red Lobster,2,221,37172,39.3,93028,43384,1903,1094,GURNEE,IL,Midwest,39,40
3096,94526,2,$,61,37.8181,-121.9969,Panda Express,1,1863,32539,47.6,142426,74583,1087,654,DANVILLE,CA,West,78,82
3097,94526,2.5,$,113,37.8231593,-122.0040949,Chipotle,0,227,32539,47.6,142426,74583,1087,654,DANVILLE,CA,West,84,78
3098,94598,2.5,$,53,37.9299,-122.0152,Panda Express,1,1864,27780,46.3,148313,68779,894,700,WALNUT CREEK,CA,West,75,68
3099,84106,3,$,46,40.7246,-111.8586,Panda Express,1,1865,36047,33.9,69097,35319,3903,693,SALT LAKE CITY,UT,West,90,85
3100,84106,3.5,$,103,40.7255254,-111.8620372,Chipotle,0,2395,36047,33.9,69097,35319,3903,693,SALT LAKE CITY,UT,West,92,93
3101,84106,3,$$,82,40.720633,-111.854114,Red Lobster,2,642,36047,33.9,69097,35319,3903,693,SALT LAKE CITY,UT,West,74,76
3102,924,,,,18.3959,-65.9973,Panda Express,1,1867,49508,39,18832,13159,23359,4810,SAN JUAN,PR,South,77,
3103,84097,,,,40.2728,-111.6831,Panda Express,1,1868,21674,29.4,76085,29365,1846,426,OREM,UT,West,87,87
3104,84097,3,$,87,40.2735168,-111.67868,Chipotle,0,2398,21674,29.4,76085,29365,1846,426,OREM,UT,West,82,87
3105,84097,3,$$,73,40.273564,-111.675526,Red Lobster,2,640,21674,29.4,76085,29365,1846,426,OREM,UT,West,74,85
3106,85027,2.5,$,39,33.6667,-112.1236,Panda Express,1,1869,36539,35.4,56184,28806,3797,1023,PHOENIX,AZ,West,52,66
3107,85027,2.5,$,55,33.6666577,-112.1232217,Chipotle,0,25,36539,35.4,56184,28806,3797,1023,PHOENIX,AZ,West,52,66
3108,85283,2,$,57,33.3643,-111.9124,Panda Express,1,1870,51119,33.1,62663,30966,6772,1493,TEMPE,AZ,West,70,69
3109,85283,3.5,$,113,33.3779176,-111.929085,Chipotle,0,72,51119,33.1,62663,30966,6772,1493,TEMPE,AZ,West,74,69
3110,92845,2.5,$,26,33.7902,-118.0292,Panda Express,1,1872,16600,42.4,99063,40517,693,375,GARDEN GROVE,CA,West,75,56
3111,95129,2.5,$,156,37.3226,-121.9941,Panda Express,1,1873,39828,40.9,144333,60422,1929,739,SAN JOSE,CA,West,77,73
3112,95129,3,$,278,37.292924,-121.9911738,Chipotle,0,463,39828,40.9,144333,60422,1929,739,SAN JOSE,CA,West,91,79
3113,91016,2.5,$,83,34.1394,-118.0138,Panda Express,1,1874,41671,39.8,74076,36750,3061,1537,MONROVIA,CA,West,82,52
3114,91016,3,$,134,34.1398086,-118.0124708,Chipotle,0,344,41671,39.8,74076,36750,3061,1537,MONROVIA,CA,West,82,52
3115,91016,3.5,$$,569,34.139736,-118.018931,Red Lobster,2,55,41671,39.8,74076,36750,3061,1537,MONROVIA,CA,West,73,54
3116,84084,2.5,$,14,40.6258,-111.9391,Panda Express,1,1876,38383,33,70643,26331,3070,880,WEST JORDAN,UT,West,70,56
3117,94549,2,$,76,37.8917,-122.1235,Panda Express,1,1877,29639,45.2,159583,85832,1150,583,LAFAYETTE,CA,West,92,68
3118,94549,2,$,151,37.8932084,-122.1181199,Chipotle,0,307,29639,45.2,159583,85832,1150,583,LAFAYETTE,CA,West,93,58
3119,85018,2,$,50,33.48,-111.9979,Panda Express,1,1879,38833,38.4,66150,51784,4334,815,PHOENIX,AZ,West,75,74
3120,85018,2.5,$,155,33.4797102,-111.9862117,Chipotle,0,81,38833,38.4,66150,51784,4334,815,PHOENIX,AZ,West,76,81
